kepid,pl_name,ProbeScore,Score_Detection,Score_Habitability,Score_Type,Score_Radio,pl_rade,pl_bmasse,pl_eqt,pl_dens,rank
3940418.0,Kepler-1728 b,0.4,0.5,0.0,0.5,1.0,2.95501875,9.04,886.0,,1273
10189546.0,Kepler-549 b,0.4,0.5,0.0,0.5,1.0,2.57,11.0,487.0,,1274
10709622.0,Kepler-1102 b,0.4,0.5,0.0,0.5,1.0,2.66,7.56,546.0,,1275
10713616.0,Kepler-1667 b,0.4,0.5,0.0,0.5,1.0,2.98385261,9.19,655.0,,1276
10586208.0,Kepler-811 b,0.4,0.5,0.0,0.5,1.0,2.7,7.75,730.0,,1277
3835670.0,Kepler-473 b,0.4,0.5,0.0,0.5,1.0,4.08,15.6,879.0,,1278
10585852.0,Kepler-815 b,0.4,0.5,0.0,0.5,1.0,4.11,15.8,1374.0,,1279
10717241.0,Kepler-551 b,0.4,0.5,0.0,0.5,1.0,2.73,7.9,483.0,,1280
11126381.0,Kepler-1673 b,0.4,0.5,0.0,0.5,1.0,2.9355194,8.93,611.0,,1281
3962243.0,Kepler-276 b,0.4,0.5,0.0,0.5,1.0,2.87,731.209,739.0,,1282
10718726.0,Kepler-618 b,0.4,0.5,0.0,0.5,1.0,2.6,7.27,1296.0,,1283
10987985.0,Kepler-665 b,0.4,0.5,0.0,0.5,1.0,2.6,7.27,593.0,,1284
10583066.0,Kepler-661 b,0.4,0.5,0.0,0.5,1.0,3.07,9.64,678.0,,1285
3937814.0,Kepler-1549 b,0.4,0.5,0.0,0.5,1.0,2.57,7.13,286.0,,1286
10676824.0,Kepler-1724 b,0.4,0.5,0.0,0.5,1.0,2.83677238,8.43,999.0,,1287
11100383.0,Kepler-532 b,0.4,0.5,0.0,0.5,1.0,2.57,7.13,620.0,,1288
10155434.0,Kepler-1720 b,0.4,0.5,0.0,0.5,1.0,3.21585295,10.4,697.0,,1289
11254382.0,Kepler-843 b,0.4,0.5,0.0,0.5,1.0,2.59,7.22,1523.0,,1290
10123064.0,Kepler-565 b,0.4,0.5,0.0,0.5,1.0,3.64,12.9,1063.0,,1291
3629967.0,Kepler-1775 b,0.4,0.5,0.0,0.5,1.0,3.64762153,12.9,522.0,,1292
10616679.0,Kepler-550 b,0.4,0.5,0.0,0.5,1.0,4.42,17.9,760.0,,1293
11015108.0,Kepler-530 b,0.4,0.5,0.0,0.5,1.0,3.01,9.32,488.0,,1294
3640905.0,Kepler-278 b,0.4,0.5,0.0,0.5,1.0,4.07,15.6,836.0,,1295
3859628.0,Kepler-1740 b,0.4,0.5,0.0,0.5,1.0,3.32321414,11.0,858.0,,1296
10094670.0,Kepler-1677 b,0.4,0.5,0.0,0.5,1.0,2.70216183,7.76,712.0,,1297
3118797.0,Kepler-1024 b,0.4,0.5,0.0,0.5,1.0,3.91,14.5,376.0,,1298
11090765.0,Kepler-593 b,0.4,0.5,0.0,0.5,1.0,2.87,8.6,706.0,,1299
10074466.0,Kepler-1776 b,0.4,0.5,0.0,0.5,1.0,2.61157023,7.33,603.0,,1300
10653179.0,Kepler-1453 b,0.4,0.5,0.0,0.5,1.0,2.67,7.61,503.0,,1301
3629330.0,Kepler-1495 b,0.4,0.5,0.0,0.5,1.0,2.94,8.96,443.0,,1302
10063802.0,Kepler-1000 b,0.4,0.5,0.0,0.5,1.0,4.76,20.3,473.0,,1303
11015323.0,Kepler-569 b,0.4,0.5,0.0,0.5,1.0,3.16,10.1,526.0,,1304
3247268.0,Kepler-418 c,0.4,0.5,0.0,0.5,1.0,5.22108654,23.7,835.0,,1305
3641726.0,Kepler-1727 b,0.4,0.5,0.0,0.5,1.0,3.17321625,10.2,757.0,,1306
3559935.0,Kepler-576 b,0.4,0.5,0.0,0.5,1.0,3.27,10.7,541.0,,1307
3098810.0,Kepler-1773 b,0.4,0.5,0.0,0.5,1.0,3.50469499,12.1,623.0,,1308
3962357.0,Kepler-791 b,0.4,0.5,0.0,0.5,1.0,3.05,9.53,939.0,,1309
11074835.0,Kepler-1270 b,0.4,0.5,0.0,0.5,1.0,3.32,11.0,1598.0,,1310
3756264.0,Kepler-1906 b,0.4,0.5,0.0,0.5,1.0,2.77615754,8.13,901.0,,1311
9965957.0,Kepler-1011 b,0.4,0.5,0.0,0.5,1.0,2.87,8.6,920.0,,1312
3656121.0,Kepler-146 b,0.4,0.5,0.0,0.5,1.0,3.71,13.3,639.0,,1313
11297236.0,Kepler-1771 b,0.4,0.5,0.0,0.5,1.0,4.05537256,15.5,391.0,,1314
3239671.0,Kepler-1678 b,0.4,0.5,0.0,0.5,1.0,3.30422249,10.9,329.0,,1315
3103227.0,Kepler-1550 b,0.4,0.5,0.0,0.5,1.0,3.02,9.38,348.0,,1316
11465651.0,Kepler-1941 b,0.4,0.5,0.0,0.5,1.0,2.64976949,7.51,666.0,,1317
11403044.0,Kepler-669 b,0.4,0.5,0.0,0.5,1.0,4.83,20.8,1243.0,,1318
9957627.0,Kepler-1723 b,0.4,0.5,0.0,0.5,1.0,2.88046569,8.65,568.0,,1319
3967326.0,Kepler-1792 b,0.4,0.5,0.0,0.5,1.0,2.51990972,6.89,1047.0,,1320
10528068.0,Kepler-782 b,0.4,0.5,0.0,0.5,1.0,3.21,10.4,350.0,,1321
3749978.0,Kepler-1183 b,0.4,0.5,0.0,0.5,1.0,2.82,8.35,555.0,,1322
9945370.0,Kepler-1175 b,0.4,0.5,0.0,0.5,1.0,2.99,9.22,515.0,,1323
9941859.0,Kepler-178 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,846.0,,1324
11194032.0,Kepler-533 b,0.4,0.5,0.0,0.5,1.0,3.38,11.4,423.0,,1325
9909735.0,Kepler-318 b,0.4,0.5,0.0,0.5,1.0,4.71,19.9,1039.0,,1326
9823457.0,Kepler-259 b,0.4,0.5,0.0,0.5,1.0,2.8,8.25,879.0,,1327
11153121.0,Kepler-313 b,0.4,0.5,0.0,0.5,1.0,2.53,6.94,883.0,,1328
3662838.0,Kepler-516 b,0.4,0.5,0.0,0.5,1.0,5.74,27.9,1095.0,,1329
10526549.0,Kepler-660 b,0.4,0.5,0.0,0.5,1.0,2.57,7.13,649.0,,1330
11250587.0,Kepler-464 b,0.4,0.5,0.0,0.5,1.0,3.3,10.9,1163.0,,1331
3353050.0,Kepler-541 b,0.4,0.5,0.0,0.5,1.0,3.36,11.2,1673.0,,1332
3832474.0,Kepler-30 b,0.4,0.5,0.0,0.5,1.0,3.9,11.3,524.0,,1333
10015937.0,Kepler-1767 b,0.4,0.5,0.0,0.5,1.0,3.01299077,9.34,393.0,,1334
10010440.0,Kepler-1184 b,0.4,0.5,0.0,0.5,1.0,2.68,7.65,529.0,,1335
10006581.0,Kepler-902 b,0.4,0.5,0.0,0.5,1.0,2.54,6.99,556.0,,1336
10724369.0,Kepler-809 b,0.4,0.5,0.0,0.5,1.0,3.01,9.32,478.0,,1337
3833007.0,Kepler-555 b,0.4,0.5,0.0,0.5,1.0,2.83,8.4,664.0,,1338
11460018.0,Kepler-671 b,0.4,0.5,0.0,0.5,1.0,2.69,7.7,1012.0,,1339
2975770.0,Kepler-951 b,0.4,0.5,0.0,0.5,1.0,5.59,26.7,340.0,,1340
3546060.0,Kepler-1110 b,0.4,0.5,0.0,0.5,1.0,2.66,7.56,609.0,,1341
3120904.0,Kepler-1452 b,0.4,0.5,0.0,0.5,1.0,2.7,7.75,810.0,,1342
9973109.0,Kepler-1056 b,0.4,0.5,0.0,0.5,1.0,3.01,9.32,590.0,,1343
11304958.0,Kepler-667 b,0.4,0.5,0.0,0.5,1.0,4.73,20.1,516.0,,1344
3831053.0,Kepler-1719 b,0.4,0.5,0.0,0.5,1.0,3.95000623,14.8,1287.0,,1345
3354846.0,Kepler-1241 b,0.4,0.5,0.0,0.5,1.0,2.63,7.41,612.0,,1346
10272442.0,Kepler-657 b,0.4,0.5,0.0,0.5,1.0,3.52,12.2,616.0,,1347
3966801.0,Kepler-577 b,0.4,0.5,0.0,0.5,1.0,2.55,7.04,314.0,,1348
10285631.0,Kepler-525 b,0.4,0.5,0.0,0.5,1.0,2.63,7.41,832.0,,1349
11259686.0,Kepler-512 b,0.4,0.5,0.0,0.5,1.0,2.69,7.7,652.0,,1350
9992325.0,Kepler-1140 b,0.4,0.5,0.0,0.5,1.0,2.77,8.1,500.0,,1351
3109930.0,Kepler-1736 b,0.4,0.5,0.0,0.5,1.0,3.8765856,14.3,566.0,,1352
8802165.0,Kepler-648 b,0.4,0.5,0.0,0.5,1.0,3.22,10.5,674.0,,1353
2854181.0,Kepler-1810 b,0.4,0.5,0.0,0.5,1.0,3.91815325,14.6,380.0,,1354
5444548.0,Kepler-545 b,0.4,0.5,0.0,0.5,1.0,2.69,7.7,806.0,,1355
7549209.0,Kepler-875 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,569.0,,1356
7629518.0,Kepler-863 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,718.0,,1357
7663691.0,Kepler-715 b,0.4,0.5,0.0,0.5,1.0,3.75,13.5,876.0,,1358
5530112.0,Kepler-1937 b,0.4,0.5,0.0,0.5,1.0,3.0229133,9.39,1014.0,,1359
5526527.0,Kepler-970 b,0.4,0.5,0.0,0.5,1.0,2.609,7.31,464.0,,1360
7690844.0,Kepler-871 b,0.4,0.5,0.0,0.5,1.0,3.74,13.5,640.0,,1361
12020329.0,Kepler-678 b,0.4,0.5,0.0,0.5,1.0,5.14,23.1,833.0,,1362
7703955.0,Kepler-315 b,0.4,0.5,0.0,0.5,1.0,3.77,13.7,409.0,,1363
12020218.0,Kepler-870 b,0.4,0.5,0.0,0.5,1.0,2.78,8.15,691.0,,1364
7755636.0,Kepler-1015 b,0.4,0.5,0.0,0.5,1.0,3.55,12.3,1040.0,,1365
7761918.0,Kepler-1769 b,0.4,0.5,0.0,0.5,1.0,4.465,18.2,483.0,,1366
5470739.0,Kepler-899 b,0.4,0.5,0.0,0.5,1.0,2.68,7.65,640.0,,1367
7764367.0,Kepler-644 b,0.4,0.5,0.0,0.5,1.0,3.15,10.1,1655.0,,1368
11968463.0,Kepler-385 b,0.4,0.5,0.0,0.5,1.0,2.73,12.8,951.0,,1369
7779077.0,Kepler-1770 b,0.4,0.5,0.0,0.5,1.0,2.84141754,8.45,699.0,,1370
5461440.0,Kepler-581 b,0.4,0.5,0.0,0.5,1.0,2.63,7.41,521.0,,1371
7810483.0,Kepler-1676 b,0.4,0.5,0.0,0.5,1.0,3.3769596,11.3,782.0,,1372
5602588.0,Kepler-1211 b,0.4,0.5,0.0,0.5,1.0,2.55,7.04,840.0,,1373
7522911.0,Kepler-1670 b,0.4,0.5,0.0,0.5,1.0,3.3564801,11.2,731.0,,1374
12058931.0,Kepler-182 b,0.4,0.5,0.0,0.5,1.0,2.58,7.18,935.0,,1375
2164169.0,Kepler-1732 b,0.4,0.5,0.0,0.5,1.0,4.09903273,15.7,699.0,,1376
1873513.0,Kepler-1624 b,0.4,0.5,0.0,0.5,1.0,5.7,27.6,540.0,,1377
7289577.0,Kepler-1780 b,0.4,0.5,0.0,0.5,1.0,3.60600667,12.7,340.0,,1378
5688910.0,Kepler-1369 b,0.4,0.5,0.0,0.5,1.0,2.69,7.7,667.0,,1379
7303253.0,Kepler-711 b,0.4,0.5,0.0,0.5,1.0,3.41,11.5,487.0,,1380
7347246.0,Kepler-1411 b,0.4,0.5,0.0,0.5,1.0,2.82,8.35,441.0,,1381
7364176.0,Kepler-1718 b,0.4,0.5,0.0,0.5,1.0,2.5685207,7.12,345.0,,1382
7373451.0,Kepler-712 b,0.4,0.5,0.0,0.5,1.0,3.41,11.5,521.0,,1383
7430034.0,Kepler-978 b,0.4,0.5,0.0,0.5,1.0,2.99,9.22,546.0,,1384
5609593.0,Kepler-1362 b,0.4,0.5,0.0,0.5,1.0,2.6,7.27,248.0,,1385
12070811.0,Kepler-679 b,0.4,0.5,0.0,0.5,1.0,3.01,9.32,677.0,,1386
7447200.0,Kepler-210 b,0.4,0.5,0.0,0.5,1.0,2.94,8.96,737.0,,1387
5629353.0,Kepler-1640 b,0.4,0.5,0.0,0.5,1.0,4.82,20.7,1228.0,,1388
7456001.0,Kepler-874 b,0.4,0.5,0.0,0.5,1.0,3.94,14.7,560.0,,1389
12061222.0,Kepler-572 b,0.4,0.5,0.0,0.5,1.0,2.58,7.18,553.0,,1390
5613330.0,Kepler-635 b,0.4,0.5,0.0,0.5,1.0,2.64,7.46,802.0,,1391
7512982.0,Kepler-859 b,0.4,0.5,0.0,0.5,1.0,3.09,9.75,528.0,,1392
7825899.0,Kepler-248 b,0.4,0.5,0.0,0.5,1.0,3.02,9.38,819.0,,1393
7826659.0,Kepler-1868 b,0.4,0.5,0.0,0.5,1.0,3.14950109,10.1,215.0,,1394
5695524.0,Kepler-1774 b,0.4,0.5,0.0,0.5,1.0,3.18179549,10.2,522.0,,1395
11960862.0,Kepler-677 b,0.4,0.5,0.0,0.5,1.0,5.38,25.0,1015.0,,1396
8073806.0,Kepler-1835 b,0.4,0.5,0.0,0.5,1.0,3.53387773,12.2,808.0,,1397
8082001.0,Kepler-893 b,0.4,0.5,0.0,0.5,1.0,3.03,9.43,1034.0,,1398
5340644.0,Kepler-580 b,0.4,0.5,0.0,0.5,1.0,2.57,7.13,558.0,,1399
8107380.0,Kepler-476 b,0.4,0.5,0.0,0.5,1.0,3.08,9.69,807.0,,1400
8110767.0,Kepler-1685 b,0.4,0.5,0.0,0.5,1.0,2.57673985,7.16,625.0,,1401
8121310.0,Kepler-521 b,0.4,0.5,0.0,0.5,1.0,3.18,10.2,803.0,,1402
8125580.0,Kepler-749 b,0.4,0.5,0.0,0.5,1.0,3.1,9.8,454.0,,1403
8126558.0,Kepler-1815 b,0.4,0.5,0.0,0.5,1.0,2.7489262,7.99,763.0,,1404
2439243.0,Kepler-1172 b,0.4,0.5,0.0,0.5,1.0,3.2,10.3,675.0,,1405
5280587.0,Kepler-1451 b,0.4,0.5,0.0,0.5,1.0,3.35,11.2,523.0,,1406
5272878.0,Kepler-694 b,0.4,0.5,0.0,0.5,1.0,2.8,8.25,914.0,,1407
9775938.0,Kepler-258 b,0.4,0.5,0.0,0.5,1.0,4.06,15.5,642.0,,1408
8210018.0,Kepler-1341 b,0.4,0.5,0.0,0.5,1.0,2.99,9.22,241.0,,1409
2444412.0,Kepler-1710 b,0.4,0.5,0.0,0.5,1.0,3.19744103,3.49494179,694.0,,1410
8233702.0,Kepler-1116 b,0.4,0.5,0.0,0.5,1.0,2.54,6.99,488.0,,1411
8260902.0,Kepler-1118 b,0.4,0.5,0.0,0.5,1.0,2.74,7.95,502.0,,1412
8263545.0,Kepler-1878 b,0.4,0.5,0.0,0.5,1.0,2.92019781,8.86,1063.0,,1413
8056665.0,Kepler-462 b,0.4,0.5,0.0,0.5,1.0,3.0,53.9,611.0,,1414
8043638.0,Kepler-559 b,0.4,0.5,0.0,0.5,1.0,3.61,12.7,706.0,,1415
8041216.0,Kepler-500 b,0.4,0.5,0.0,0.5,1.0,2.58,7.18,909.0,,1416
7948784.0,Kepler-1778 b,0.4,0.5,0.0,0.5,1.0,3.01665969,9.36,942.0,,1417
7870032.0,Kepler-961 b,0.4,0.5,0.0,0.5,1.0,2.55,7.04,642.0,,1418
5437945.0,Kepler-460 c,0.4,0.5,0.0,0.5,1.0,5.52,26.1,389.0,,1419
11923270.0,Kepler-676 b,0.4,0.5,0.0,0.5,1.0,3.04,9.48,396.0,,1420
7898352.0,Kepler-302 b,0.4,0.5,0.0,0.5,1.0,4.06,15.5,634.0,,1421
7908367.0,Kepler-1642 b,0.4,0.5,0.0,0.5,1.0,3.2,10.3,895.0,,1422
7938496.0,Kepler-1730 b,0.4,0.5,0.0,0.5,1.0,4.48524519,18.4,833.0,,1423
7941200.0,Kepler-1709 b,0.4,0.5,0.0,0.5,1.0,3.12424875,9.93,472.0,,1424
5383248.0,Kepler-96 b,0.4,0.5,0.0,0.5,1.0,2.67,8.46,711.0,,1425
11853905.0,Kepler-4 b,0.4,0.5,0.0,0.5,1.0,4.002,24.472,1650.0,,1426
11875734.0,Kepler-966 b,0.4,0.5,0.0,0.5,1.0,4.13,16.0,391.0,,1427
8009350.0,Kepler-892 b,0.4,0.5,0.0,0.5,1.0,2.81,8.3,556.0,,1428
8015907.0,Kepler-585 b,0.4,0.5,0.0,0.5,1.0,2.83,8.4,1178.0,,1429
8022244.0,Kepler-175 b,0.4,0.5,0.0,0.5,1.0,2.56,7.08,827.0,,1430
11874577.0,Kepler-1875 b,0.4,0.5,0.0,0.5,1.0,3.22686692,10.5,559.0,,1431
8026752.0,Kepler-502 b,0.4,0.5,0.0,0.5,1.0,4.77,20.4,1217.0,,1432
8030148.0,Kepler-474 b,0.4,0.5,0.0,0.5,1.0,3.06,9.59,1115.0,,1433
12156174.0,Kepler-1447 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,522.0,,1434
5705819.0,Kepler-1793 b,0.4,0.5,0.0,0.5,1.0,3.79037518,13.8,713.0,,1435
8282846.0,Kepler-1539 b,0.4,0.5,0.0,0.5,1.0,2.7,7.75,301.0,,1436
12418724.0,Kepler-873 b,0.4,0.5,0.0,0.5,1.0,3.75,13.5,749.0,,1437
6342333.0,Kepler-1789 b,0.4,0.5,0.0,0.5,1.0,2.83137505,8.4,380.0,,1438
6343170.0,Kepler-1230 b,0.4,0.5,0.0,0.5,1.0,2.71,7.8,946.0,,1439
6349881.0,Kepler-1554 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,288.0,,1440
5978361.0,Kepler-1722 b,0.4,0.5,0.0,0.5,1.0,2.86719266,8.58,753.0,,1441
12600735.0,Kepler-596 b,0.4,0.5,0.0,0.5,1.0,3.46,11.8,725.0,,1442
6387542.0,Kepler-912 b,0.4,0.5,0.0,0.5,1.0,2.8,8.25,1218.0,,1443
6422070.0,Kepler-704 b,0.4,0.5,0.0,0.5,1.0,2.61,7.32,1121.0,,1444
6432345.0,Kepler-1690 b,0.4,0.5,0.0,0.5,1.0,2.81109223,8.3,267.0,,1445
6442377.0,Kepler-483 b,0.4,0.5,0.0,0.5,1.0,3.21,10.4,755.0,,1446
12470954.0,Kepler-554 b,0.4,0.5,0.0,0.5,1.0,4.29,17.0,1346.0,,1447
5966322.0,Kepler-517 b,0.4,0.5,0.0,0.5,1.0,2.67,7.61,467.0,,1448
6468138.0,Kepler-965 b,0.4,0.5,0.0,0.5,1.0,3.38,11.4,393.0,,1449
6501635.0,Kepler-600 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,528.0,,1450
12459913.0,Kepler-620 b,0.4,0.5,0.0,0.5,1.0,3.32,11.0,849.0,,1451
6587105.0,Kepler-1325 b,0.4,0.5,0.0,0.5,1.0,2.86,8.55,564.0,,1452
6604328.0,Kepler-945 b,0.4,0.5,0.0,0.5,1.0,2.63,7.41,616.0,,1453
6606438.0,Kepler-1883 b,0.4,0.5,0.0,0.5,1.0,3.25107395,10.6,416.0,,1454
5980783.0,Kepler-1889 b,0.4,0.5,0.0,0.5,1.0,2.94360686,8.98,493.0,,1455
6291837.0,Kepler-1715 b,0.4,0.5,0.0,0.5,1.0,4.14042267,16.0,646.0,,1456
6291033.0,Kepler-557 b,0.4,0.5,0.0,0.5,1.0,2.67,7.61,1281.0,,1457
6041734.0,Kepler-1129 b,0.4,0.5,0.0,0.5,1.0,2.96,9.06,737.0,,1458
6058816.0,Kepler-1927 b,0.4,0.5,0.0,0.5,1.0,3.40627075,11.5,677.0,,1459
6125481.0,Kepler-637 b,0.4,0.5,0.0,0.5,1.0,4.75,20.2,1002.0,,1460
6049190.0,Kepler-1764 b,0.4,0.5,0.0,0.5,1.0,4.55527871,18.8,511.0,,1461
6131236.0,Kepler-1734 b,0.4,0.5,0.0,0.5,1.0,3.08851092,9.74,985.0,,1462
6149910.0,Kepler-1840 b,0.4,0.5,0.0,0.5,1.0,2.77771129,8.13,284.0,,1463
6184894.0,Kepler-1627 b,0.4,0.5,0.0,0.5,1.0,3.69,13.2,794.0,,1464
6185331.0,Kepler-943 b,0.4,0.5,0.0,0.5,1.0,5.93,29.5,455.0,,1465
6191521.0,Kepler-700 b,0.4,0.5,0.0,0.5,1.0,5.99,30.0,452.0,,1466
6287313.0,Kepler-1147 b,0.4,0.5,0.0,0.5,1.0,2.61,7.32,872.0,,1467
6221385.0,Kepler-1641 b,0.4,0.5,0.0,0.5,1.0,3.11,9.85,908.0,,1468
6226290.0,Kepler-1057 b,0.4,0.5,0.0,0.5,1.0,3.36,11.2,724.0,,1469
6226908.0,Kepler-1546 b,0.4,0.5,0.0,0.5,1.0,3.13,9.96,671.0,,1470
6032497.0,Kepler-698 b,0.4,0.5,0.0,0.5,1.0,3.68,13.1,727.0,,1471
6266741.0,Kepler-170 b,0.4,0.5,0.0,0.5,1.0,3.2,82.6,899.0,,1472
6022556.0,Kepler-697 b,0.4,0.5,0.0,0.5,1.0,4.13,16.0,1151.0,,1473
6276477.0,Kepler-701 b,0.4,0.5,0.0,0.5,1.0,2.84,8.45,777.0,,1474
12453581.0,Kepler-1234 b,0.4,0.5,0.0,0.5,1.0,2.81,8.3,625.0,,1475
6678383.0,Kepler-104 b,0.4,0.5,0.0,0.5,1.0,3.1,19.6,852.0,,1476
5716932.0,Kepler-1830 b,0.4,0.5,0.0,0.5,1.0,3.32992941,11.1,681.0,,1477
6696580.0,Kepler-359 b,0.4,0.5,0.0,0.5,1.0,3.53,12.2,671.0,,1478
5812960.0,Kepler-582 b,0.4,0.5,0.0,0.5,1.0,3.68,13.1,603.0,,1479
5796675.0,Kepler-636 b,0.4,0.5,0.0,0.5,1.0,4.45,18.1,614.0,,1480
7008211.0,Kepler-1097 b,0.4,0.5,0.0,0.5,1.0,3.26,10.7,267.0,,1481
7021681.0,Kepler-505 b,0.4,0.5,0.0,0.5,1.0,2.6,7.27,314.0,,1482
12266636.0,Kepler-879 b,0.4,0.5,0.0,0.5,1.0,2.57,7.13,580.0,,1483
5786676.0,Kepler-1665 b,0.4,0.5,0.0,0.5,1.0,2.83910787,8.44,906.0,,1484
7097965.0,Kepler-1791 b,0.4,0.5,0.0,0.5,1.0,3.12103321,9.91,1021.0,,1485
5780460.0,Kepler-747 b,0.4,0.5,0.0,0.5,1.0,5.27,24.1,456.0,,1486
12254792.0,Kepler-869 b,0.4,0.5,0.0,0.5,1.0,3.61,12.7,494.0,,1487
7119481.0,Kepler-604 b,0.4,0.5,0.0,0.5,1.0,2.59,7.22,637.0,,1488
5774349.0,Kepler-599 b,0.4,0.5,0.0,0.5,1.0,2.84,8.45,623.0,,1489
7124613.0,Kepler-642 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,1810.0,,1490
7131760.0,Kepler-1490 b,0.4,0.5,0.0,0.5,1.0,3.04,9.48,348.0,,1491
5770074.0,Kepler-1675 b,0.4,0.5,0.0,0.5,1.0,3.12483349,9.93,465.0,,1492
5768816.0,Kepler-1458 b,0.4,0.5,0.0,0.5,1.0,2.76,8.05,493.0,,1493
7135852.0,Kepler-1729 b,0.4,0.5,0.0,0.5,1.0,3.89404186,14.4,595.0,,1494
7211141.0,Kepler-827 b,0.4,0.5,0.0,0.5,1.0,5.63,27.0,574.0,,1495
6962109.0,Kepler-1134 b,0.4,0.5,0.0,0.5,1.0,2.64,7.46,611.0,,1496
6941084.0,Kepler-1204 b,0.4,0.5,0.0,0.5,1.0,3.05,9.53,448.0,,1497
6937692.0,Kepler-584 b,0.4,0.5,0.0,0.5,1.0,4.21,16.5,664.0,,1498
6784235.0,Kepler-708 b,0.4,0.5,0.0,0.5,1.0,2.93,8.91,1221.0,,1499
12406749.0,Kepler-1752 b,0.4,0.5,0.0,0.5,1.0,4.54060463,18.7,419.0,,1500
6707835.0,Kepler-640 b,0.4,0.5,0.0,0.5,1.0,2.56,7.08,609.0,,1501
12404305.0,Kepler-573 b,0.4,0.5,0.0,0.5,1.0,2.79,8.2,646.0,,1502
12404086.0,Kepler-681 b,0.4,0.5,0.0,0.5,1.0,3.08,9.69,489.0,,1503
6774880.0,Kepler-1077 b,0.4,0.5,0.0,0.5,1.0,2.77,8.1,576.0,,1504
6776401.0,Kepler-977 b,0.4,0.5,0.0,0.5,1.0,2.62,7.37,544.0,,1505
12403119.0,Kepler-858 b,0.4,0.5,0.0,0.5,1.0,4.87,21.1,399.0,,1506
1849702.0,Kepler-1854 b,0.4,0.5,0.0,0.5,1.0,2.58746104,7.21,420.0,,1507
6932987.0,Kepler-293 b,0.4,0.5,0.0,0.5,1.0,3.07,9.64,657.0,,1508
12366084.0,Kepler-232 b,0.4,0.5,0.0,0.5,1.0,3.08,9.69,1104.0,,1509
1871056.0,Kepler-264 b,0.4,0.5,0.0,0.5,1.0,3.33,11.1,772.0,,1510
6863998.0,Kepler-709 b,0.4,0.5,0.0,0.5,1.0,2.92,8.85,613.0,,1511
6867555.0,Kepler-1239 b,0.4,0.5,0.0,0.5,1.0,2.9,8.75,1183.0,,1512
5871985.0,Kepler-1318 b,0.4,0.5,0.0,0.5,1.0,3.11,9.85,202.0,,1513
6880517.0,Kepler-1462 b,0.4,0.5,0.0,0.5,1.0,3.82,14.0,390.0,,1514
12306058.0,Kepler-391 b,0.4,0.5,0.0,0.5,1.0,3.2,10.3,1425.0,,1515
5183357.0,Kepler-924 b,0.4,0.5,0.0,0.5,1.0,3.07,9.64,610.0,,1516
2442448.0,Kepler-1354 b,0.4,0.5,0.0,0.5,1.0,2.97,9.11,466.0,,1517
1026957.0,Kepler-1731 b,0.4,0.5,0.0,0.5,1.0,2.93295657,8.92,486.0,,1518
4472818.0,Kepler-1524 b,0.4,0.5,0.0,0.5,1.0,3.54,12.3,438.0,,1519
9279669.0,Kepler-612 b,0.4,0.5,0.0,0.5,1.0,2.84,8.45,1046.0,,1520
9280239.0,Kepler-1536 b,0.4,0.5,0.0,0.5,1.0,3.14,10.0,166.0,,1521
4476123.0,Kepler-689 b,0.4,0.5,0.0,0.5,1.0,2.89,8.7,536.0,,1522
11614617.0,Kepler-1041 b,0.4,0.5,0.0,0.5,1.0,2.94,8.96,644.0,,1523
2716853.0,Kepler-752 b,0.4,0.5,0.0,0.5,1.0,2.81,8.3,632.0,,1524
6062929.0,Kepler-1822 b,0.4,0.5,0.0,0.5,1.0,2.64755943,7.5,507.0,,1525
4473226.0,Kepler-1682 b,0.4,0.5,0.0,0.5,1.0,2.88940836,8.7,694.0,,1526
9391208.0,Kepler-837 b,0.4,0.5,0.0,0.5,1.0,2.56,7.08,701.0,,1527
8935810.0,Kepler-1747 b,0.4,0.5,0.0,0.5,1.0,4.26508,16.8,875.0,,1528
9391506.0,Kepler-838 b,0.4,0.5,0.0,0.5,1.0,2.73,7.9,777.0,,1529
9405595.0,Kepler-1797 b,0.4,0.5,0.0,0.5,1.0,3.05774442,9.58,684.0,,1530
9406990.0,Kepler-733 b,0.4,0.5,0.0,0.5,1.0,2.82,8.35,595.0,,1531
4385148.0,Kepler-1886 b,0.4,0.5,0.0,0.5,1.0,2.58158428,7.18,580.0,,1532
4370527.0,Kepler-1128 b,0.4,0.5,0.0,0.5,1.0,3.65,12.9,424.0,,1533
4349452.0,Kepler-25 b,0.4,0.5,0.0,0.5,1.0,2.748,8.7,1185.0,,1534
4282872.0,Kepler-818 b,0.4,0.5,0.0,0.5,1.0,5.11,22.9,786.0,,1535
9271752.0,Kepler-836 b,0.4,0.5,0.0,0.5,1.0,2.73,7.9,869.0,,1536
2716801.0,Kepler-1419 b,0.4,0.5,0.0,0.5,1.0,2.86,8.55,510.0,,1537
9266431.0,Kepler-1726 b,0.4,0.5,0.0,0.5,1.0,2.50861954,6.84,582.0,,1538
9244756.0,Kepler-1779 b,0.4,0.5,0.0,0.5,1.0,3.03295685,9.44,730.0,,1539
