kepid,pl_name,Score_Habitability,Score_Type,Score_Detection,Score_Radio,ProbeScore,rank,pl_rade,pl_bmasse,pl_eqt,pl_dens,planet_type_rule
10538176.0,Kepler-284 b,0.0,0.8,0.5,1.0,0.44499999999999995,1143,2.24,5.65,686.0,,Super-Earth
11360805.0,Kepler-1232 b,0.0,0.8,0.5,1.0,0.44499999999999995,1144,1.93,4.38,523.0,,Super-Earth
8081905.0,Kepler-1292 b,0.0,0.8,0.5,1.0,0.44499999999999995,1145,1.82,3.97,1195.0,,Super-Earth
8226050.0,Kepler-1010 b,0.0,0.8,0.5,1.0,0.44499999999999995,1146,2.32,5.99,477.0,,Super-Earth
8229696.0,Kepler-761 b,0.0,0.8,0.5,1.0,0.44499999999999995,1147,2.03,4.78,767.0,,Super-Earth
5209845.0,Kepler-1378 b,0.0,0.8,0.5,1.0,0.44499999999999995,1148,2.2,5.48,525.0,,Super-Earth
8081239.0,Kepler-1476 b,0.0,0.8,0.5,1.0,0.44499999999999995,1149,1.67,3.43,860.0,,Super-Earth
5299459.0,Kepler-307 b,0.0,0.8,0.5,1.0,0.44499999999999995,1150,2.43,7.44,797.0,,Super-Earth
8081187.0,Kepler-1025 b,0.0,0.8,0.5,1.0,0.44499999999999995,1151,1.98,4.58,1654.0,,Super-Earth
8231667.0,Kepler-1926 b,0.0,0.8,0.5,1.0,0.44499999999999995,1152,2.31495961,5.97,451.0,,Super-Earth
11824786.0,Kepler-1212 b,0.0,0.8,0.5,1.0,0.44499999999999995,1153,2.14,5.22,795.0,,Super-Earth
5940165.0,Kepler-1062 b,0.0,0.8,0.5,1.0,0.44499999999999995,1154,1.76,3.75,583.0,,Super-Earth
10464050.0,Kepler-981 b,0.0,0.8,0.5,1.0,0.44499999999999995,1155,2.31,5.95,1103.0,,Super-Earth
3645438.0,Kepler-1600 c,0.0,0.8,0.5,1.0,0.44499999999999995,1156,1.94206512,4.43,786.0,,Super-Earth
5342473.0,Kepler-1818 b,0.0,0.8,0.5,1.0,0.44499999999999995,1157,1.71360684,3.58,1209.0,,Super-Earth
3728432.0,Kepler-1526 b,0.0,0.8,0.5,1.0,0.44499999999999995,1158,2.43,6.48,787.0,,Super-Earth
10554999.0,Kepler-179 b,0.0,0.8,0.5,1.0,0.44499999999999995,1159,1.64,3.33,1075.0,,Super-Earth
6707833.0,Kepler-602 b,0.0,0.8,0.5,1.0,0.44499999999999995,1160,2.09,5.02,852.0,,Super-Earth
8047428.0,Kepler-1621 b,0.0,0.8,0.5,1.0,0.44499999999999995,1161,2.16,5.31,469.0,,Super-Earth
10587105.0,Kepler-529 b,0.0,0.8,0.5,1.0,0.44499999999999995,1162,1.86,4.12,1662.0,,Super-Earth
6665695.0,Kepler-601 b,0.0,0.8,0.5,1.0,0.44499999999999995,1163,1.9,4.27,833.0,,Super-Earth
6767840.0,Kepler-1262 b,0.0,0.8,0.5,1.0,0.44499999999999995,1164,1.82,3.97,949.0,,Super-Earth
6636320.0,Kepler-1892 b,0.0,0.8,0.5,1.0,0.44499999999999995,1165,1.83707938,4.03,822.0,,Super-Earth
5942949.0,Kepler-1849 b,0.0,0.8,0.5,1.0,0.44499999999999995,1166,2.38685349,6.29,355.0,,Super-Earth
11905011.0,Kepler-514 b,0.0,0.8,0.5,1.0,0.44499999999999995,1167,1.72,3.61,1248.0,,Super-Earth
8165946.0,Kepler-1100 b,0.0,0.8,0.5,1.0,0.44499999999999995,1168,1.75,3.71,1000.0,,Super-Earth
5177104.0,Kepler-904 b,0.0,0.8,0.5,1.0,0.44499999999999995,1169,1.77,3.78,1332.0,,Super-Earth
5175986.0,Kepler-1320 b,0.0,0.8,0.5,1.0,0.44499999999999995,1170,1.7,3.53,1389.0,,Super-Earth
8151055.0,Kepler-1460 b,0.0,0.8,0.5,1.0,0.44499999999999995,1171,1.96,4.5,391.0,,Super-Earth
8282651.0,Kepler-1136 b,0.0,0.8,0.5,1.0,0.44499999999999995,1172,1.64,3.33,922.0,,Super-Earth
8288947.0,Kepler-778 b,0.0,0.8,0.5,1.0,0.44499999999999995,1173,1.68,3.46,977.0,,Super-Earth
10599206.0,Kepler-566 b,0.0,0.8,0.5,1.0,0.44499999999999995,1174,2.15,5.27,526.0,,Super-Earth
6615511.0,Kepler-1463 b,0.0,0.8,0.5,1.0,0.44499999999999995,1175,1.86,4.12,619.0,,Super-Earth
11918099.0,Kepler-675 b,0.0,0.8,0.5,1.0,0.44499999999999995,1176,2.44,6.53,1070.0,,Super-Earth
10600955.0,Kepler-1151 b,0.0,0.8,0.5,1.0,0.44499999999999995,1177,2.22,5.56,485.0,,Super-Earth
8158127.0,Kepler-750 c,0.0,0.8,0.5,1.0,0.44499999999999995,1178,1.62,3.26,1537.0,,Super-Earth
8161561.0,Kepler-645 b,0.0,0.8,0.5,1.0,0.44499999999999995,1179,2.1,5.06,1730.0,,Super-Earth
5436338.0,Kepler-1880 b,0.0,0.8,0.5,1.0,0.44499999999999995,1180,2.11686218,5.13,606.0,,Super-Earth
8321314.0,Kepler-1683 b,0.0,0.8,0.5,1.0,0.44499999999999995,1181,1.87477762,4.17,669.0,,Super-Earth
11818607.0,Kepler-1839 b,0.0,0.8,0.5,1.0,0.44499999999999995,1182,1.9493759,4.46,1049.0,,Super-Earth
3732821.0,Kepler-790 b,0.0,0.8,0.5,1.0,0.44499999999999995,1183,2.18,5.39,634.0,,Super-Earth
5436502.0,Kepler-238 b,0.0,0.8,0.5,1.0,0.44499999999999995,1184,1.73,3305.02,1642.0,,Super-Earth
7955580.0,Kepler-934 b,0.0,0.8,0.5,1.0,0.44499999999999995,1185,2.09,5.02,384.0,,Super-Earth
5956342.0,Kepler-265 b,0.0,0.8,0.5,1.0,0.44499999999999995,1186,1.86,4.12,1022.0,,Super-Earth
7960980.0,Kepler-1170 b,0.0,0.8,0.5,1.0,0.44499999999999995,1187,2.41,6.39,705.0,,Super-Earth
8008067.0,Kepler-139 d,0.0,0.8,0.5,1.0,0.44499999999999995,1188,1.695,2.0,972.0,,Super-Earth
6693640.0,Kepler-798 b,0.0,0.8,0.5,1.0,0.44499999999999995,1189,2.39,6.3,864.0,,Super-Earth
5374854.0,Kepler-633 b,0.0,0.8,0.5,1.0,0.44499999999999995,1190,1.63,3.29,1021.0,,Super-Earth
10482160.0,Kepler-1739 b,0.0,0.8,0.5,1.0,0.44499999999999995,1191,2.43056832,6.48,839.0,,Super-Earth
7901948.0,Kepler-872 b,0.0,0.8,0.5,1.0,0.44499999999999995,1192,1.99,4.62,1230.0,,Super-Earth
3346154.0,Kepler-1871 b,0.0,0.8,0.5,1.0,0.44499999999999995,1193,2.42172881,6.44,1403.0,,Super-Earth
8183288.0,Kepler-437 b,0.0,0.8,0.5,1.0,0.44499999999999995,1194,2.14,5.22,308.0,,Super-Earth
11032227.0,Kepler-850 b,0.0,0.8,0.5,1.0,0.44499999999999995,1195,1.78,3.82,995.0,,Super-Earth
10593626.0,Kepler-22 b,0.0,0.8,0.5,1.0,0.44499999999999995,1196,2.1,9.1,279.0,,Super-Earth
8142942.0,Kepler-1782 b,0.0,0.8,0.5,1.0,0.44499999999999995,1197,2.22927435,5.6,773.0,,Super-Earth
8007644.0,Kepler-1192 b,0.0,0.8,0.5,1.0,0.44499999999999995,1198,2.36,6.17,600.0,,Super-Earth
2557816.0,Kepler-575 b,0.0,0.8,0.5,1.0,0.44499999999999995,1199,2.39,6.3,803.0,,Super-Earth
3728701.0,Kepler-1272 b,0.0,0.8,0.5,1.0,0.44499999999999995,1200,2.37,6.21,542.0,,Super-Earth
8004903.0,Kepler-1286 b,0.0,0.8,0.5,1.0,0.44499999999999995,1201,2.15,5.27,888.0,,Super-Earth
5375194.0,Kepler-964 b,0.0,0.8,0.5,1.0,0.44499999999999995,1202,2.12,5.14,652.0,,Super-Earth
6773862.0,Kepler-988 b,0.0,0.8,0.5,1.0,0.44499999999999995,1203,2.07,4.94,368.0,,Super-Earth
8174625.0,Kepler-751 b,0.0,0.8,0.5,1.0,0.44499999999999995,1204,2.46,6.62,679.0,,Super-Earth
10489345.0,Kepler-1167 b,0.0,0.8,0.5,1.0,0.44499999999999995,1205,1.71,3.57,1419.0,,Super-Earth
10857519.0,Kepler-1084 b,0.6,1.0,0.22818053426241666,0.0,0.4398631869918458,1206,1.11,1.41,1737.0,,Earth-like
12314973.0,Kepler-450 d,0.0,1.0,0.5,0.6666666666666666,0.42499999999999993,1207,0.837,17.6,1199.0,,Earth-like
6196457.0,Kepler-92 d,0.0,0.8,0.43821297721302327,1.0,0.42337454202455815,1208,2.067,11.8666806,637.0,,Super-Earth
9702072.0,Kepler-652 b,0.0,0.8,0.4154663265380667,1.0,0.41541321428832334,1209,2.49,6.76,974.0,,Super-Earth
9458613.0,Kepler-33 b,0.0,0.8,0.5,0.8,0.415,1210,1.74,3.68,1336.0,,Super-Earth
4833421.0,Kepler-122 b,0.0,0.8,0.5,0.8,0.415,1211,2.34,6.08,1159.0,,Super-Earth
12024120.0,Kepler-507 b,0.0,1.0,0.3077346144290193,1.0,0.4077071150501568,1212,1.3,5.69692195,1407.0,,Earth-like
3231341.0,Kepler-24 b,0.0,0.8,0.5,0.75,0.4075,1213,2.348,11.14,1050.0,,Super-Earth
6948054.0,Kepler-245 c,0.0,0.8,0.5,0.75,0.4075,1214,2.18,26.7,568.0,,Super-Earth
7366258.0,Kepler-82 d,0.0,0.8,0.5,0.75,0.4075,1215,1.77,885.098,1253.0,,Super-Earth
4067925.0,Kepler-1897 b,0.0,0.5,0.5,1.0,0.4,1216,2.81407954,8.32,505.0,,Neptune-like
9825625.0,Kepler-741 b,0.0,0.5,0.5,1.0,0.4,1217,2.97,9.11,1051.0,,Neptune-like
3732035.0,Kepler-1535 b,0.0,0.5,0.5,1.0,0.4,1218,2.55,7.04,384.0,,Neptune-like
10384798.0,Kepler-1043 b,0.0,0.5,0.5,1.0,0.4,1219,2.55,7.04,532.0,,Neptune-like
9886255.0,Kepler-976 b,0.0,0.5,0.5,1.0,0.4,1220,3.96,14.9,324.0,,Neptune-like
3219995.0,Kepler-1187 b,0.0,0.5,0.5,1.0,0.4,1221,2.61,7.32,701.0,,Neptune-like
10854768.0,Kepler-812 b,0.0,0.5,0.5,1.0,0.4,1222,3.55,12.3,1163.0,,Neptune-like
4072526.0,Kepler-819 b,0.0,0.5,0.5,1.0,0.4,1223,2.76,8.05,485.0,,Neptune-like
10386922.0,Kepler-511 c,0.0,0.5,0.5,1.0,0.4,1224,4.20964327,16.5,742.0,,Neptune-like
10330115.0,Kepler-781 b,0.0,0.5,0.5,1.0,0.4,1225,2.89,8.7,629.0,,Neptune-like
11043167.0,Kepler-852 b,0.0,0.5,0.5,1.0,0.4,1226,2.54,6.99,565.0,,Neptune-like
4049131.0,Kepler-687 b,0.0,0.5,0.5,1.0,0.4,1227,3.52,12.2,518.0,,Neptune-like
3114167.0,Kepler-684 b,0.0,0.5,0.5,1.0,0.4,1228,3.36,11.2,812.0,,Neptune-like
10854555.0,Kepler-664 b,0.0,0.5,0.5,1.0,0.4,1229,2.66,7.56,1406.0,,Neptune-like
3745559.0,Kepler-1920 b,0.0,0.5,0.5,1.0,0.4,1230,2.95415848,9.03,660.0,,Neptune-like
10854546.0,Kepler-1099 b,0.0,0.5,0.5,1.0,0.4,1231,2.83,8.4,1558.0,,Neptune-like
9896558.0,Kepler-937 b,0.0,0.5,0.5,1.0,0.4,1232,3.72,13.4,495.0,,Neptune-like
11394027.0,Kepler-1664 b,0.0,0.5,0.5,1.0,0.4,1233,3.03320653,9.45,776.0,,Neptune-like
9897364.0,Kepler-1562 b,0.0,0.5,0.5,1.0,0.4,1234,3.55,12.3,554.0,,Neptune-like
10843590.0,Kepler-153 b,0.0,0.5,0.5,1.0,0.4,1235,2.92,8.85,621.0,,Neptune-like
10922659.0,Kepler-1916 b,0.0,0.5,0.5,1.0,0.4,1236,2.61757235,7.35,635.0,,Neptune-like
3438507.0,Kepler-788 b,0.0,0.5,0.5,1.0,0.4,1237,2.55,7.04,984.0,,Neptune-like
11391957.0,Kepler-668 b,0.0,0.5,0.5,1.0,0.4,1238,2.7,7.75,790.0,,Neptune-like
10360722.0,Kepler-1545 b,0.0,0.5,0.5,1.0,0.4,1239,2.7,7.75,274.0,,Neptune-like
10363115.0,Kepler-1929 b,0.0,0.5,0.5,1.0,0.4,1240,3.07250761,9.65,566.0,,Neptune-like
10351231.0,Kepler-1738 b,0.0,0.5,0.5,1.0,0.4,1241,2.82472883,8.37,957.0,,Neptune-like
9875711.0,Kepler-742 b,0.0,0.5,0.5,1.0,0.4,1242,3.24,10.6,690.0,,Neptune-like
10353968.0,Kepler-623 b,0.0,0.5,0.5,1.0,0.4,1243,3.01,9.32,825.0,,Neptune-like
11177707.0,Kepler-841 b,0.0,0.5,0.5,1.0,0.4,1244,5.23,23.8,416.0,,Neptune-like
11176166.0,Kepler-1639 b,0.0,0.5,0.5,1.0,0.4,1245,2.58,7.18,1003.0,,Neptune-like
10965008.0,Kepler-591 b,0.0,0.5,0.5,1.0,0.4,1246,3.39,11.4,436.0,,Neptune-like
10873260.0,Kepler-590 b,0.0,0.5,0.5,1.0,0.4,1247,4.02,15.2,1056.0,,Neptune-like
10874215.0,Kepler-1820 b,0.0,0.5,0.5,1.0,0.4,1248,3.11883067,9.9,561.0,,Neptune-like
9845898.0,Kepler-1233 b,0.0,0.5,0.5,1.0,0.4,1249,2.6,7.27,604.0,,Neptune-like
9844088.0,Kepler-564 b,0.0,0.5,0.5,1.0,0.4,1250,4.63,19.4,1129.0,,Neptune-like
10354039.0,Kepler-1737 b,0.0,0.5,0.5,1.0,0.4,1251,5.395,25.1,383.0,,Neptune-like
10858832.0,Kepler-552 b,0.0,0.5,0.5,1.0,0.4,1252,3.95,14.8,1103.0,,Neptune-like
4078311.0,Kepler-1944 b,0.0,0.5,0.5,1.0,0.4,1253,2.75971163,8.05,801.0,,Neptune-like
2854914.0,Kepler-268 b,0.0,0.5,0.5,1.0,0.4,1254,2.55,7.04,695.0,,Neptune-like
10480915.0,Kepler-1785 b,0.0,0.5,0.5,1.0,0.4,1255,2.70422447,7.77,666.0,,Neptune-like
10881457.0,Kepler-1510 b,0.0,0.5,0.5,1.0,0.4,1256,3.36,11.2,537.0,,Neptune-like
11187837.0,Kepler-1663 b,0.0,0.5,0.5,1.0,0.4,1257,3.30395896,10.9,362.0,,Neptune-like
9836149.0,Kepler-66 b,0.0,0.5,0.5,1.0,0.4,1258,2.8,8.25,699.0,,Neptune-like
9884104.0,Kepler-219 b,0.0,0.5,0.5,1.0,0.4,1259,2.95,9.01,1307.0,,Neptune-like
11497977.0,Kepler-571 b,0.0,0.5,0.5,1.0,0.4,1260,2.64,7.46,978.0,,Neptune-like
3342970.0,Kepler-234 b,0.0,0.5,0.5,1.0,0.4,1261,3.7,13.2,1420.0,,Neptune-like
3114811.0,Kepler-774 b,0.0,0.5,0.5,1.0,0.4,1262,3.17,10.2,1422.0,,Neptune-like
3458028.0,Kepler-1171 b,0.0,0.5,0.5,1.0,0.4,1263,2.56,7.08,2700.0,,Neptune-like
9965439.0,Kepler-655 b,0.0,0.5,0.5,1.0,0.4,1264,2.71,7.8,588.0,,Neptune-like
10843431.0,Kepler-1999 b,0.0,0.5,0.5,1.0,0.4,1265,3.29,10.8,577.0,,Neptune-like
4035640.0,Kepler-995 b,0.0,0.5,0.5,1.0,0.4,1266,2.7,7.75,517.0,,Neptune-like
10682541.0,Kepler-663 b,0.0,0.5,0.5,1.0,0.4,1267,2.6,7.27,917.0,,Neptune-like
3120355.0,Kepler-1094 b,0.0,0.5,0.5,1.0,0.4,1268,3.18,10.2,480.0,,Neptune-like
11122894.0,Kepler-297 b,0.0,0.5,0.5,1.0,0.4,1269,2.87,48.5,509.0,,Neptune-like
3939150.0,Kepler-277 b,0.0,0.5,0.5,1.0,0.4,1270,2.92,87.3,964.0,,Neptune-like
11253827.0,Kepler-396 b,0.0,0.5,0.5,1.0,0.4,1271,3.5,75.5,496.0,,Neptune-like
10028140.0,Kepler-1757 b,0.0,0.5,0.5,1.0,0.4,1272,2.94660251,8.99,549.0,,Neptune-like
3940418.0,Kepler-1728 b,0.0,0.5,0.5,1.0,0.4,1273,2.95501875,9.04,886.0,,Neptune-like
10189546.0,Kepler-549 b,0.0,0.5,0.5,1.0,0.4,1274,2.57,11.0,487.0,,Neptune-like
10709622.0,Kepler-1102 b,0.0,0.5,0.5,1.0,0.4,1275,2.66,7.56,546.0,,Neptune-like
10713616.0,Kepler-1667 b,0.0,0.5,0.5,1.0,0.4,1276,2.98385261,9.19,655.0,,Neptune-like
10586208.0,Kepler-811 b,0.0,0.5,0.5,1.0,0.4,1277,2.7,7.75,730.0,,Neptune-like
3835670.0,Kepler-473 b,0.0,0.5,0.5,1.0,0.4,1278,4.08,15.6,879.0,,Neptune-like
10585852.0,Kepler-815 b,0.0,0.5,0.5,1.0,0.4,1279,4.11,15.8,1374.0,,Neptune-like
10717241.0,Kepler-551 b,0.0,0.5,0.5,1.0,0.4,1280,2.73,7.9,483.0,,Neptune-like
11126381.0,Kepler-1673 b,0.0,0.5,0.5,1.0,0.4,1281,2.9355194,8.93,611.0,,Neptune-like
3962243.0,Kepler-276 b,0.0,0.5,0.5,1.0,0.4,1282,2.87,731.209,739.0,,Neptune-like
10718726.0,Kepler-618 b,0.0,0.5,0.5,1.0,0.4,1283,2.6,7.27,1296.0,,Neptune-like
10987985.0,Kepler-665 b,0.0,0.5,0.5,1.0,0.4,1284,2.6,7.27,593.0,,Neptune-like
10583066.0,Kepler-661 b,0.0,0.5,0.5,1.0,0.4,1285,3.07,9.64,678.0,,Neptune-like
3937814.0,Kepler-1549 b,0.0,0.5,0.5,1.0,0.4,1286,2.57,7.13,286.0,,Neptune-like
10676824.0,Kepler-1724 b,0.0,0.5,0.5,1.0,0.4,1287,2.83677238,8.43,999.0,,Neptune-like
11100383.0,Kepler-532 b,0.0,0.5,0.5,1.0,0.4,1288,2.57,7.13,620.0,,Neptune-like
10155434.0,Kepler-1720 b,0.0,0.5,0.5,1.0,0.4,1289,3.21585295,10.4,697.0,,Neptune-like
11254382.0,Kepler-843 b,0.0,0.5,0.5,1.0,0.4,1290,2.59,7.22,1523.0,,Neptune-like
10123064.0,Kepler-565 b,0.0,0.5,0.5,1.0,0.4,1291,3.64,12.9,1063.0,,Neptune-like
3629967.0,Kepler-1775 b,0.0,0.5,0.5,1.0,0.4,1292,3.64762153,12.9,522.0,,Neptune-like
10616679.0,Kepler-550 b,0.0,0.5,0.5,1.0,0.4,1293,4.42,17.9,760.0,,Neptune-like
11015108.0,Kepler-530 b,0.0,0.5,0.5,1.0,0.4,1294,3.01,9.32,488.0,,Neptune-like
3640905.0,Kepler-278 b,0.0,0.5,0.5,1.0,0.4,1295,4.07,15.6,836.0,,Neptune-like
3859628.0,Kepler-1740 b,0.0,0.5,0.5,1.0,0.4,1296,3.32321414,11.0,858.0,,Neptune-like
10094670.0,Kepler-1677 b,0.0,0.5,0.5,1.0,0.4,1297,2.70216183,7.76,712.0,,Neptune-like
3118797.0,Kepler-1024 b,0.0,0.5,0.5,1.0,0.4,1298,3.91,14.5,376.0,,Neptune-like
11090765.0,Kepler-593 b,0.0,0.5,0.5,1.0,0.4,1299,2.87,8.6,706.0,,Neptune-like
10074466.0,Kepler-1776 b,0.0,0.5,0.5,1.0,0.4,1300,2.61157023,7.33,603.0,,Neptune-like
10653179.0,Kepler-1453 b,0.0,0.5,0.5,1.0,0.4,1301,2.67,7.61,503.0,,Neptune-like
3629330.0,Kepler-1495 b,0.0,0.5,0.5,1.0,0.4,1302,2.94,8.96,443.0,,Neptune-like
10063802.0,Kepler-1000 b,0.0,0.5,0.5,1.0,0.4,1303,4.76,20.3,473.0,,Neptune-like
11015323.0,Kepler-569 b,0.0,0.5,0.5,1.0,0.4,1304,3.16,10.1,526.0,,Neptune-like
3247268.0,Kepler-418 c,0.0,0.5,0.5,1.0,0.4,1305,5.22108654,23.7,835.0,,Neptune-like
3641726.0,Kepler-1727 b,0.0,0.5,0.5,1.0,0.4,1306,3.17321625,10.2,757.0,,Neptune-like
3559935.0,Kepler-576 b,0.0,0.5,0.5,1.0,0.4,1307,3.27,10.7,541.0,,Neptune-like
3098810.0,Kepler-1773 b,0.0,0.5,0.5,1.0,0.4,1308,3.50469499,12.1,623.0,,Neptune-like
3962357.0,Kepler-791 b,0.0,0.5,0.5,1.0,0.4,1309,3.05,9.53,939.0,,Neptune-like
11074835.0,Kepler-1270 b,0.0,0.5,0.5,1.0,0.4,1310,3.32,11.0,1598.0,,Neptune-like
3756264.0,Kepler-1906 b,0.0,0.5,0.5,1.0,0.4,1311,2.77615754,8.13,901.0,,Neptune-like
9965957.0,Kepler-1011 b,0.0,0.5,0.5,1.0,0.4,1312,2.87,8.6,920.0,,Neptune-like
3656121.0,Kepler-146 b,0.0,0.5,0.5,1.0,0.4,1313,3.71,13.3,639.0,,Neptune-like
11297236.0,Kepler-1771 b,0.0,0.5,0.5,1.0,0.4,1314,4.05537256,15.5,391.0,,Neptune-like
3239671.0,Kepler-1678 b,0.0,0.5,0.5,1.0,0.4,1315,3.30422249,10.9,329.0,,Neptune-like
3103227.0,Kepler-1550 b,0.0,0.5,0.5,1.0,0.4,1316,3.02,9.38,348.0,,Neptune-like
11465651.0,Kepler-1941 b,0.0,0.5,0.5,1.0,0.4,1317,2.64976949,7.51,666.0,,Neptune-like
11403044.0,Kepler-669 b,0.0,0.5,0.5,1.0,0.4,1318,4.83,20.8,1243.0,,Neptune-like
9957627.0,Kepler-1723 b,0.0,0.5,0.5,1.0,0.4,1319,2.88046569,8.65,568.0,,Neptune-like
3967326.0,Kepler-1792 b,0.0,0.5,0.5,1.0,0.4,1320,2.51990972,6.89,1047.0,,Neptune-like
10528068.0,Kepler-782 b,0.0,0.5,0.5,1.0,0.4,1321,3.21,10.4,350.0,,Neptune-like
3749978.0,Kepler-1183 b,0.0,0.5,0.5,1.0,0.4,1322,2.82,8.35,555.0,,Neptune-like
9945370.0,Kepler-1175 b,0.0,0.5,0.5,1.0,0.4,1323,2.99,9.22,515.0,,Neptune-like
9941859.0,Kepler-178 b,0.0,0.5,0.5,1.0,0.4,1324,2.9,8.75,846.0,,Neptune-like
11194032.0,Kepler-533 b,0.0,0.5,0.5,1.0,0.4,1325,3.38,11.4,423.0,,Neptune-like
9909735.0,Kepler-318 b,0.0,0.5,0.5,1.0,0.4,1326,4.71,19.9,1039.0,,Neptune-like
9823457.0,Kepler-259 b,0.0,0.5,0.5,1.0,0.4,1327,2.8,8.25,879.0,,Neptune-like
11153121.0,Kepler-313 b,0.0,0.5,0.5,1.0,0.4,1328,2.53,6.94,883.0,,Neptune-like
3662838.0,Kepler-516 b,0.0,0.5,0.5,1.0,0.4,1329,5.74,27.9,1095.0,,Neptune-like
10526549.0,Kepler-660 b,0.0,0.5,0.5,1.0,0.4,1330,2.57,7.13,649.0,,Neptune-like
11250587.0,Kepler-464 b,0.0,0.5,0.5,1.0,0.4,1331,3.3,10.9,1163.0,,Neptune-like
3353050.0,Kepler-541 b,0.0,0.5,0.5,1.0,0.4,1332,3.36,11.2,1673.0,,Neptune-like
3832474.0,Kepler-30 b,0.0,0.5,0.5,1.0,0.4,1333,3.9,11.3,524.0,,Neptune-like
10015937.0,Kepler-1767 b,0.0,0.5,0.5,1.0,0.4,1334,3.01299077,9.34,393.0,,Neptune-like
10010440.0,Kepler-1184 b,0.0,0.5,0.5,1.0,0.4,1335,2.68,7.65,529.0,,Neptune-like
10006581.0,Kepler-902 b,0.0,0.5,0.5,1.0,0.4,1336,2.54,6.99,556.0,,Neptune-like
10724369.0,Kepler-809 b,0.0,0.5,0.5,1.0,0.4,1337,3.01,9.32,478.0,,Neptune-like
3833007.0,Kepler-555 b,0.0,0.5,0.5,1.0,0.4,1338,2.83,8.4,664.0,,Neptune-like
11460018.0,Kepler-671 b,0.0,0.5,0.5,1.0,0.4,1339,2.69,7.7,1012.0,,Neptune-like
2975770.0,Kepler-951 b,0.0,0.5,0.5,1.0,0.4,1340,5.59,26.7,340.0,,Neptune-like
3546060.0,Kepler-1110 b,0.0,0.5,0.5,1.0,0.4,1341,2.66,7.56,609.0,,Neptune-like
3120904.0,Kepler-1452 b,0.0,0.5,0.5,1.0,0.4,1342,2.7,7.75,810.0,,Neptune-like
9973109.0,Kepler-1056 b,0.0,0.5,0.5,1.0,0.4,1343,3.01,9.32,590.0,,Neptune-like
11304958.0,Kepler-667 b,0.0,0.5,0.5,1.0,0.4,1344,4.73,20.1,516.0,,Neptune-like
3831053.0,Kepler-1719 b,0.0,0.5,0.5,1.0,0.4,1345,3.95000623,14.8,1287.0,,Neptune-like
3354846.0,Kepler-1241 b,0.0,0.5,0.5,1.0,0.4,1346,2.63,7.41,612.0,,Neptune-like
10272442.0,Kepler-657 b,0.0,0.5,0.5,1.0,0.4,1347,3.52,12.2,616.0,,Neptune-like
3966801.0,Kepler-577 b,0.0,0.5,0.5,1.0,0.4,1348,2.55,7.04,314.0,,Neptune-like
10285631.0,Kepler-525 b,0.0,0.5,0.5,1.0,0.4,1349,2.63,7.41,832.0,,Neptune-like
11259686.0,Kepler-512 b,0.0,0.5,0.5,1.0,0.4,1350,2.69,7.7,652.0,,Neptune-like
9992325.0,Kepler-1140 b,0.0,0.5,0.5,1.0,0.4,1351,2.77,8.1,500.0,,Neptune-like
3109930.0,Kepler-1736 b,0.0,0.5,0.5,1.0,0.4,1352,3.8765856,14.3,566.0,,Neptune-like
8802165.0,Kepler-648 b,0.0,0.5,0.5,1.0,0.4,1353,3.22,10.5,674.0,,Neptune-like
2854181.0,Kepler-1810 b,0.0,0.5,0.5,1.0,0.4,1354,3.91815325,14.6,380.0,,Neptune-like
5444548.0,Kepler-545 b,0.0,0.5,0.5,1.0,0.4,1355,2.69,7.7,806.0,,Neptune-like
7549209.0,Kepler-875 b,0.0,0.5,0.5,1.0,0.4,1356,2.9,8.75,569.0,,Neptune-like
7629518.0,Kepler-863 b,0.0,0.5,0.5,1.0,0.4,1357,2.9,8.75,718.0,,Neptune-like
7663691.0,Kepler-715 b,0.0,0.5,0.5,1.0,0.4,1358,3.75,13.5,876.0,,Neptune-like
5530112.0,Kepler-1937 b,0.0,0.5,0.5,1.0,0.4,1359,3.0229133,9.39,1014.0,,Neptune-like
5526527.0,Kepler-970 b,0.0,0.5,0.5,1.0,0.4,1360,2.609,7.31,464.0,,Neptune-like
7690844.0,Kepler-871 b,0.0,0.5,0.5,1.0,0.4,1361,3.74,13.5,640.0,,Neptune-like
12020329.0,Kepler-678 b,0.0,0.5,0.5,1.0,0.4,1362,5.14,23.1,833.0,,Neptune-like
7703955.0,Kepler-315 b,0.0,0.5,0.5,1.0,0.4,1363,3.77,13.7,409.0,,Neptune-like
12020218.0,Kepler-870 b,0.0,0.5,0.5,1.0,0.4,1364,2.78,8.15,691.0,,Neptune-like
7755636.0,Kepler-1015 b,0.0,0.5,0.5,1.0,0.4,1365,3.55,12.3,1040.0,,Neptune-like
7761918.0,Kepler-1769 b,0.0,0.5,0.5,1.0,0.4,1366,4.465,18.2,483.0,,Neptune-like
5470739.0,Kepler-899 b,0.0,0.5,0.5,1.0,0.4,1367,2.68,7.65,640.0,,Neptune-like
7764367.0,Kepler-644 b,0.0,0.5,0.5,1.0,0.4,1368,3.15,10.1,1655.0,,Neptune-like
11968463.0,Kepler-385 b,0.0,0.5,0.5,1.0,0.4,1369,2.73,12.8,951.0,,Neptune-like
7779077.0,Kepler-1770 b,0.0,0.5,0.5,1.0,0.4,1370,2.84141754,8.45,699.0,,Neptune-like
5461440.0,Kepler-581 b,0.0,0.5,0.5,1.0,0.4,1371,2.63,7.41,521.0,,Neptune-like
