kepid,kepoi_name,fpp_prob,fpp_score,fpp_prob_heb,fpp_prob_ueb,fpp_prob_beb,fpp_prob_heb_dbl,fpp_prob_ueb_dbl,fpp_prob_beb_dbl,fpp_ror,fpp_steff,pp_host_rel_prob,pp_host_prob_score,pp_1hi_rel_prob,pp_2hi_rel_prob,pp_unk_rel_prob,fpp_fp_components_sum,radio_silence_risk,Radio_Silent,risk_threshold_0p75
4144238,K05041.01,1.0,1.0,0.0058,0.004,0.3,0.0016,0.012,0.68,0.208,6189.0,0.0,1.0,0.0,0.0,0.0002162,1.0034,0.6634084170264795,1,0.6606315896878756
4160006,K05045.01,1.0,0.003,3.6e-151,6.7e-302,0.0,7.3e-05,0.0032,4.6e-27,0.67,6027.0,1.0,1.0,1.0,0.0,1.25e-05,0.0032730000000000003,0.6606315896878756,1,0.6606315896878756
4245861,K05050.01,0.47,0.53,2.8e-193,0.0,2.4000000000000002e-17,4.3e-39,4.8e-72,8.3e-05,0.016,5212.0,0.0,1.0,0.0,0.0,0.0004552,8.3000000000024e-05,0.48794294997253873,0,0.6606315896878756
4253860,K05052.01,1.0,1.0,0.33,0.51,0.0024,0.011,0.15,0.0026,0.322,7018.0,1.0,1.0,1.0,1.6e-12,7.385e-07,1.006,0.6626053294752897,1,0.6606315896878756
4276114,K05054.01,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,1.736e-06,0.0,0.33167495854063017,0,0.6606315896878756
4365461,K05058.01,0.04,1.0,4.3e-08,7.3e-12,2.6999999999999997e-29,0.00085,0.039,1.7e-08,0.664,6426.0,0.33,1.0,0.33,1.7e-15,0.6651,0.0398500600073,0.34594433489763166,0,0.6606315896878756
8380743,K05510.01,1.0,1.0,2.9e-109,1.1e-149,0.0,0.1,0.9,8e-56,0.512,6258.0,1.0,1.0,1.0,0.0,8.951e-07,1.0,0.6606315896878756,1,0.6606315896878756
8396288,K05512.01,0.026,1.0,0.00026,0.022,0.00031,0.0001,0.0033,4.8e-05,0.034,6252.0,1.9e-38,1.0,0.032,1e-17,0.9676,0.026018,0.35250572563582255,0,0.6606315896878756
8429817,K05515.01,0.94,1.0,0.1,0.84,0.0012,6.7e-05,0.00047,1e-05,0.05,5854.0,1.0,1.0,1.0,3.2999999999999996e-91,7.199e-07,0.9417469999999999,0.641468879053655,0,0.6606315896878756
8432034,K05516.01,1.0,1.0,0.0,3.6e-194,1.1e-21,0.0,1.3e-99,1.0,0.601,4742.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6622899644805788,1,0.6606315896878756
8439618,K05518.01,0.014,1.0,5.3e-05,0.0019,0.01,4.4e-06,0.00011,0.00094,0.036,5783.0,1.0,0.82,1.0,4.6e-06,0.002924,0.0130074,0.33628187708150087,0,0.6606315896878756
8480642,K05521.01,0.98,1.0,0.088,0.85,0.025,0.0015,0.0059,0.0016,0.291,5035.0,1.0,1.0,1.0,0.0,1.786e-06,0.972,0.6540524570649308,0,0.6606315896878756
8507073,K05527.01,0.98,1.0,0.091,0.89,5.7e-05,3.5e-05,6e-05,4.4e-08,0.646,6042.0,1.0,1.0,1.0,0.0,1.55e-06,0.9811520439999999,0.6544314295781041,0,0.6606315896878756
8509781,K05529.01,1.0,1.0,0.067,0.93,0.00015,4.9e-06,5.4e-06,5.9e-12,0.28,6486.0,1.0,1.0,1.0,0.0,5.544e-07,0.9971603000059001,0.6606315896878756,1,0.6606315896878756
8552607,K05542.01,1.0,0.017,9.000000000000001e-101,4.7e-93,4.6999999999999996e-39,8.5e-16,1.2000000000000001e-14,0.017,0.197,5536.0,0.0,1.0,0.0,0.0,0.0002391,0.017000000000012852,0.6622899644805788,1,0.6606315896878756
5470960,K06007.01,1.0,0.045,9.1e-286,0.0,0.0025,8.499999999999999e-49,3.9000000000000005e-80,0.043,0.018,4959.0,0.0,1.0,0.0,0.0,0.001216,0.0455,0.6622899644805788,1,0.6606315896878756
5471068,K06008.01,1.0,0.0,2.9e-126,0.0,0.00036,1.4000000000000001e-28,2.9000000000000004e-56,6.300000000000001e-70,0.017,5660.0,0.0,1.0,0.0,0.0,0.0004651,0.00036,0.6622899644805788,1,0.6606315896878756
5471192,K06009.01,0.56,0.6,4e-61,1.3000000000000001e-55,0.039,1.7e-12,9.499999999999999e-16,0.12,0.01,6749.0,0.0,1.0,0.0,0.0,0.0008432,0.15900000000170095,0.5175490467757907,0,0.6606315896878756
5471217,K06010.01,0.94,0.082,1e-208,0.0,0.024,4e-33,9e-68,3e-06,0.015,5479.0,0.0,1.0,0.0,0.0,0.001508,0.024003,0.6425525666117441,0,0.6606315896878756
5471769,K06011.01,1.0,0.0,1.8e-312,0.0,6.3e-35,3.3e-44,2.3e-65,5.1e-15,0.015,5572.0,0.0,1.0,0.0,0.0,0.0003743,5.1e-15,0.6622899644805788,1,0.6606315896878756
5471770,K06012.01,1.0,0.0,2e-133,9e-275,2.2e-45,3.9999999999999997e-22,2.9e-37,7.3e-135,0.018,6643.0,0.0,1.0,0.0,0.0,0.0005145,4.0000000000000025e-22,0.6622899644805788,1,0.6606315896878756
5556804,K06013.01,1.0,0.16,7.7e-106,1.3000000000000002e-203,0.12,7.200000000000001e-29,3.7e-47,0.043,0.018,5924.0,0.0,1.0,0.0,0.0,0.001328,0.16299999999999998,0.6622899644805788,1,0.6606315896878756
5597970,K06014.01,0.99,1.0,0.019,0.97,1.1e-05,3.9e-08,1.1e-10,6e-35,0.368,5244.0,1.0,1.0,1.0,0.0,2.218e-07,0.98901103911,0.6573420233764032,0,0.6606315896878756
5643492,K06015.01,1.0,1.0,0.14,0.63,0.15,0.0062,0.055,0.014,0.362,6056.0,9.6e-102,1.0,1.0,9.6e-102,2.143e-06,0.9952000000000001,0.9939649230212089,1,0.6606315896878756
5795648,K06016.01,0.98,1.0,0.068,0.91,2.4e-05,3.1e-05,0.00025,1.6e-11,0.213,6528.0,1.0,1.0,1.0,0.0,2.885e-06,0.978305000016,0.6540524570649308,0,0.6606315896878756
5961350,K06017.01,0.99,1.0,0.057,0.94,0.00014,3.6e-06,0.00036,8.3e-07,0.213,7027.0,1.0,1.0,1.0,0.0,5.319e-07,0.99750443,0.6598106553878834,0,0.6606315896878756
7906892,K04773.01,0.015,0.99,1.6000000000000001e-38,2.8e-56,0.00011,3.7e-09,5.4e-13,2e-06,0.007,6119.0,1.0,0.33,1.0,0.0,0.0002348,0.00011200370054,0.3366093080078388,0,0.6606315896878756
4277304,K04774.01,0.012,1.0,5.7e-07,3.7e-06,0.0056,5e-06,9.6e-06,0.006,0.014,5288.0,0.98,0.99,0.98,0.017,0.000363,0.01161887,0.3412940799054418,0,0.6606315896878756
8626325,K04775.01,0.0058,1.0,4.8000000000000005e-23,3.6e-30,0.00045,4.3e-07,2.1e-09,0.00041,0.009,5367.0,1.0,0.82,1.0,0.0015,0.0001139,0.0008604321,0.33408041943909517,0,0.6606315896878756
5651829,K04778.01,1.0,1.0,2.1e-09,1.4e-08,0.065,7.4e-06,0.00071,0.93,0.02,5896.0,0.87,0.33,0.87,0.048,0.0004839,0.9957174161000001,0.6767675764208773,1,0.6606315896878756
9094763,K04779.01,0.014,0.99,2.4999999999999998e-129,1.0999999999999999e-80,1.3e-92,1.8000000000000002e-28,9.999999999999999e-23,1.7e-48,0.011,5591.0,6e-96,0.64,6e-96,0.0,1.0,1.0000017999999999e-22,0.33793872616939474,0,0.6606315896878756
4366923,K05059.01,0.97,1.0,0.12,0.85,0.00068,9.1e-07,3.9e-08,2e-16,0.224,6568.0,1.0,0.5,1.0,0.0,7.452e-06,0.9706809490000002,0.6509868934424814,0,0.6606315896878756
4455763,K05061.01,0.37,1.0,1.2e-08,0.34,0.023,0.00041,0.0056,2.9e-07,0.144,5726.0,1.0,1.0,1.0,0.0,1.054e-06,0.36901030200000007,0.45338891206511095,0,0.6606315896878756
4478142,K05067.01,0.79,1.0,0.025,0.24,0.35,0.0054,0.11,0.062,0.023,5565.0,1.0,1.0,1.0,0.00041,3.232e-05,0.7924,0.5924761797947091,0,0.6606315896878756
4566848,K05071.01,0.84,1.0,0.086,0.72,0.019,0.0019,0.013,0.0029,0.083,5836.0,1.0,1.0,1.0,0.0,1.682e-05,0.8428,0.6089196072715286,0,0.6606315896878756
4570555,K05072.01,0.21,1.0,0.14,6.2e-06,0.065,0.0032,0.0048,0.00016,0.02,5018.0,9.7e-102,1.0,1.0,9.7e-102,9.884e-07,0.21316620000000003,0.7351307269004234,1,0.6606315896878756
4586482,K05073.01,0.94,1.0,0.86,0.063,0.00028,0.0014,0.0086,3.1e-06,0.506,5585.0,1.0,0.99,1.0,1.8e-13,2.034e-05,0.9332831,0.6408941918191006,0,0.6606315896878756
4678873,K05075.01,1.0,1.0,1e-16,3.5e-17,2.1000000000000003e-12,0.089,0.91,0.0012,0.502,7525.0,0.0,1.0,0.0,0.0,0.0,1.0002000000021003,0.6623557558074992,1,0.6606315896878756
4760478,K05084.01,0.0075,1.0,0.00014,0.007,0.00017,2.1e-06,0.00011,4.9e-08,0.06,5578.0,1.0,0.63,1.0,3.2e-05,3.05e-05,0.007422149,0.3341527468729078,0,0.6606315896878756
4769799,K05086.01,1.0,1.0,0.0038,1.0,1.2e-05,0.0,4.7e-05,6.5e-09,0.2,5016.0,1.0,1.0,1.0,0.0,6.169e-06,1.0038590065,0.6619010354656909,1,0.6606315896878756
8560475,K05543.01,0.047,1.0,5e-05,0.0012,0.016,0.0024,0.018,0.0094,0.046,4725.0,1.0,1.0,1.0,0.0,8.783e-06,0.04705,0.3471523680361081,0,0.6606315896878756
8561192,K05544.01,0.85,0.15,0.0,0.0,3.4e-140,4.5e-76,5.5e-63,1.1000000000000001e-27,0.947,6260.0,1.0,1.0,1.0,0.0,1.006e-05,1.1000000000000001e-27,0.6112880950157887,0,0.6606315896878756
8644545,K05552.01,0.021,1.0,0.00027,0.0076,0.012,1.4e-05,0.00014,0.0012,0.019,5499.0,1.0,1.0,1.0,2.3e-12,7.436e-06,0.021224,0.3386567340808621,0,0.6606315896878756
8644911,K05553.01,0.00026,1.0,6.2e-08,1.2e-05,7.9e-05,8.8e-11,9.7e-06,2.1e-06,0.025,5696.0,0.55,0.96,0.55,0.24,0.0002349,0.00010286208799999999,0.4121087459711961,0,0.6606315896878756
8715589,K05563.01,0.99,1.0,1.3e-08,6.6e-06,0.59,0.00029,0.00023,0.4,0.011,5228.0,0.96,0.33,0.96,0.026,0.001206,0.990526613,0.6662051401285659,1,0.6606315896878756
8718273,K05564.01,0.0,,,,,,,,0.322,4674.0,0.35,1.0,0.38,0.35,6.309e-05,0.0,0.45878938640132666,0,0.6606315896878756
8741367,K05566.01,5.7e-06,1.0,7.999999999999999e-15,1.3e-06,2.9e-06,4.3e-07,9e-07,4.4e-08,0.011,6274.0,6.2e-14,1.0,6.2e-14,2.5e-95,1.0,5.574000008e-06,0.3333352083861308,0,0.6606315896878756
8742270,K05567.01,1.0,1.0,0.12,0.88,0.0011,8.5e-05,0.00038,8.9e-06,0.434,5536.0,1.0,1.0,1.0,0.0,4.444e-08,1.0015739000000001,0.6611493345296383,1,0.6606315896878756
8745553,K05568.01,0.001,1.0,1.7e-05,0.00048,0.00021,1.7e-05,2.3e-05,7.7e-05,0.013,6019.0,1.0,0.94,1.0,1.6e-10,5.847e-05,0.0008240000000000001,0.3320039152248454,0,0.6606315896878756
8747222,K05569.01,0.0,,,,,,,,0.021,4755.0,2.1e-103,0.95,1.0,2.1e-103,1.095e-08,0.0,0.6650082918739635,1,0.6606315896878756
8766285,K05571.01,1.0,1.0,9.199999999999999e-245,0.0,0.35,1.3000000000000002e-24,3.6e-67,0.65,0.014,3180.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6622899644805788,1,0.6606315896878756
5979863,K06018.01,0.59,1.0,0.079,0.51,0.00082,3.1e-05,2.8e-06,4.6e-13,0.225,5876.0,1.0,1.0,1.0,0.0,1.471e-06,0.58985380000046,0.5257593709175049,0,0.6606315896878756
6128027,K06020.01,0.98,1.0,0.17,0.8,0.00029,0.0002,0.0016,1.5e-07,0.372,5048.0,1.0,1.0,1.0,0.0,1.53e-06,0.9720901500000001,0.6540524570649308,0,0.6606315896878756
6146418,K06021.01,1.0,1.0,0.02,0.16,0.56,0.016,0.15,0.084,0.3,6611.0,1.7000000000000001e-100,1.0,1.0,1.7000000000000001e-100,2.381e-05,0.99,0.9939649230212089,1,0.6606315896878756
6150977,K06022.01,1.0,1.0,0.025,0.0097,0.0082,0.33,0.49,0.13,0.381,5500.0,1.5e-99,0.78,1.0,7.4e-09,0.0005336,0.9929,0.9939649254756037,1,0.6606315896878756
6182019,K06023.01,0.59,1.0,0.021,0.57,0.0012,4.4e-05,7.5e-08,2.6e-15,0.287,5488.0,1.0,1.0,1.0,1.4e-82,7.647e-06,0.5922440750000025,0.5264975742695476,0,0.6606315896878756
6191945,K06024.01,0.86,1.0,0.049,0.8,0.00015,0.00078,0.0094,6.4e-06,0.156,5158.0,1.0,1.0,1.0,0.0,7.259e-09,0.8593364,0.6145776613272612,0,0.6606315896878756
6209347,K06025.01,0.95,1.0,0.25,0.7,0.0014,0.00093,0.0034,5.7e-07,0.444,5384.0,1.0,1.0,1.0,0.0,9.7e-07,0.9557305699999998,0.6460688671322667,0,0.6606315896878756
6268722,K06026.01,0.99,1.0,0.084,0.91,3.4e-05,4.3e-05,0.00017,1.4e-12,0.26,6235.0,1.0,1.0,1.0,0.0,2.438e-07,0.9942470000014,0.6587391021893461,0,0.6606315896878756
6606934,K06028.01,0.99,1.0,0.1,0.89,0.00034,1.6e-05,1.9e-05,7.8e-10,0.597,5930.0,1.0,1.0,1.0,0.0,7.886e-07,0.99037500078,0.6574653823696696,0,0.6606315896878756
8940918,K04784.01,0.25,1.0,5.799999999999999e-14,2.7e-14,0.024,4.8e-07,6.9e-06,0.23,0.013,4414.0,1.1000000000000001e-100,1.0,1.0,1.1000000000000001e-100,9.698e-06,0.254007380000085,0.7485657038853297,1,0.6606315896878756
4545926,K04787.01,0.00097,1.0,7e-09,2.4e-05,3.6e-05,3.8e-05,0.00073,0.00013,0.006,6471.0,1.6e-95,1.0,1.3e-14,1.6e-95,1.0,0.000958007,0.33365242126555045,0,0.6606315896878756
5119619,K04789.01,0.0061,1.0,2.4e-08,0.00086,0.00017,3.9e-05,0.0026,0.0024,0.01,6306.0,2.3999999999999998e-86,0.87,1.8e-61,2.3999999999999998e-86,1.0,0.006069023999999999,0.33533996878333155,0,0.6606315896878756
9007609,K04795.01,0.021,1.0,4.000000000000001e-12,4.5e-07,0.002,1.7e-06,0.00021,0.018,0.012,4859.0,1.1e-95,0.88,1.1e-95,1.1e-95,1.0,0.020212150004,0.3402414225874255,0,0.6606315896878756
4815612,K05090.01,0.94,1.0,0.38,0.0037,7e-10,0.055,0.49,2.7e-05,0.548,6205.0,1.0,1.0,1.0,0.0,4.164e-06,0.9287270006999999,0.6408941918190408,0,0.6606315896878756
4840327,K05093.01,0.97,1.0,0.1,0.86,8.9e-05,4.7e-05,0.00035,1.9999999999999997e-14,0.232,5819.0,1.0,1.0,1.0,0.0,5.714e-07,0.9604860000000199,0.6507628907534583,0,0.6606315896878756
4863260,K05096.01,0.25,1.0,0.067,0.097,0.067,0.0028,0.0077,0.0056,0.018,6926.0,9.8e-05,1.0,1.0,9.8e-05,0.000406,0.24710000000000001,0.7472472871400452,1,0.6606315896878756
4912650,K05098.01,0.015,0.99,1.3e-09,3e-12,0.0007,2.3e-09,2e-08,4.6e-06,0.018,5239.0,0.97,0.5,0.97,0.033,0.0001349,0.000704623603,0.34760433288346065,0,0.6606315896878756
4914399,K05100.01,1.0,0.0,2.9000000000000004e-70,3.8e-68,0.0,1.7e-15,1.8e-10,2.2e-73,0.251,6305.0,0.0,1.0,0.0,0.0,0.0002565,1.800017e-10,0.6622899644805788,1,0.6606315896878756
4945035,K05108.01,0.21,1.0,3.6e-07,0.00061,0.12,0.0016,0.067,0.018,0.024,6397.0,3.3e-66,1.0,1.0,3.3e-66,2.964e-05,0.20721036,0.734089184414885,1,0.6606315896878756
4953262,K05110.01,1.0,0.86,0.013,0.7,0.13,0.00016,0.0083,0.00011,0.017,5056.0,1.0,1.0,1.0,5.9e-06,9.609e-05,0.85157,0.660633546570131,1,0.6606315896878756
4996558,K05111.01,1.0,0.0,9.1e-317,1.2e-286,0.0,5.800000000000001e-82,1.5000000000000002e-65,5e-181,0.272,5824.0,1.5e-95,1.0,1.5e-95,1.5e-95,1.0,1.5000000000000002e-65,0.6622899644805788,1,0.6606315896878756
8823893,K05575.01,0.0023,1.0,7.899999999999999e-19,9.7e-11,7.6e-27,1.2e-05,0.002,3.4e-05,0.007,6263.0,0.0,1.0,0.0,0.0,0.0007894,0.002046000097000001,0.334089933584972,0,0.6606315896878756
8891684,K05581.01,0.0038,1.0,9.2e-06,0.00092,0.0027,8e-07,2.4e-06,0.00019,0.029,5449.0,1.0,1.0,1.0,2.2e-05,0.0001174,0.0038224,0.3329396592166153,0,0.6606315896878756
8935352,K05584.01,0.46,0.54,1.2e-10,1.8000000000000002e-47,3.7e-22,2.5e-17,2.4e-35,6.0000000000000004e-18,0.662,5013.0,1.0,1.0,0.0,0.0,3.073e-08,1.2000003100037e-10,0.1513200503277329,0,0.6606315896878756
8939211,K05586.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,5552.0,1.0,0.82,1.0,0.0025,6.053e-05,0.0,0.6614607770842271,1,0.6606315896878756
8939650,K05587.01,0.76,1.0,0.023,2.2e-08,5.9e-13,0.0045,0.73,3.5e-06,0.36,6014.0,1.0,1.0,1.0,0.0,3.442e-07,0.75750352200059,0.5816819982125367,0,0.6606315896878756
9011877,K05597.01,0.00026,1.0,9.600000000000001e-20,7.1e-24,9.3e-05,4.2e-06,7.5e-08,9.4e-05,0.008,5123.0,1.0,0.78,1.0,0.0,4.456e-05,0.00019127500000000008,0.33176048726472845,0,0.6606315896878756
9026007,K05602.01,0.069,1.0,0.003,0.055,0.0071,2.2e-05,0.00029,0.0019,0.024,5832.0,0.49,1.0,0.49,0.42,6.712e-05,0.067312,0.49452221982113337,0,0.6606315896878756
9047416,K05605.01,0.041,1.0,0.0014,0.021,0.013,0.00018,0.004,0.0011,0.037,5856.0,1.0,1.0,1.0,0.0,2.025e-05,0.04068,0.3451621804176672,0,0.6606315896878756
9049550,K05606.01,0.99,1.0,0.091,0.9,0.00022,0.00012,0.00025,3.5e-06,0.306,5447.0,1.0,1.0,1.0,0.0,1.713e-08,0.9915935,0.6578662157681363,0,0.6606315896878756
6614926,K06029.01,0.95,1.0,0.059,0.9,2e-05,1.7e-06,2.5e-10,2.6e-36,0.239,6198.0,1.0,1.0,1.0,0.0,2.132e-06,0.9590217002500001,0.6471515062519736,0,0.6606315896878756
6694186,K06031.01,0.92,1.0,0.037,0.88,2.8e-05,4.6e-21,1.4e-12,2.7000000000000003e-35,0.344,5568.0,1.0,1.0,1.0,0.0,4.525e-07,0.9170280000014001,0.634315059196096,0,0.6606315896878756
6934587,K06032.01,0.88,1.0,0.099,0.72,0.0015,0.0033,0.057,2.1e-07,0.466,5873.0,1.0,1.0,1.0,0.0,3.079e-07,0.8808002099999999,0.6214200283360164,0,0.6606315896878756
7219906,K06033.01,1.0,1.0,0.086,0.89,0.0088,0.00035,0.01,7.8e-05,0.358,5658.0,2.5e-100,1.0,1.0,2.5e-100,4.127e-05,0.995228,0.9939649230212089,1,0.6606315896878756
7257373,K06034.01,0.99,1.0,0.16,5.2000000000000004e-48,4.5e-35,0.035,0.8,3.9e-05,0.659,5489.0,1.0,1.0,1.0,0.0,2.246e-07,0.9950390000000001,0.6589996358407542,0,0.6606315896878756
7295570,K06035.01,0.99,1.0,0.021,0.89,0.0095,0.0041,0.072,2.2e-05,0.396,5794.0,3.3e-23,1.0,3.3e-23,0.0,1.0,0.9966219999999999,0.6611787489805634,1,0.6606315896878756
7362852,K06036.01,0.016,0.98,9.1e-19,5.3e-64,5.3999999999999995e-21,1.8e-07,7.3e-10,2.6e-07,0.597,5687.0,1.0,1.0,1.0,0.0,7.233e-07,4.407300000009154e-07,0.3369382646389861,0,0.6606315896878756
7373877,K06037.01,0.19,1.0,6e-08,1e-06,0.089,4.3e-05,1.7e-05,0.099,0.017,4925.0,0.0,1.0,0.0,0.0,0.0,0.18806106,0.39583509325130994,0,0.6606315896878756
7436177,K06038.01,0.99,1.0,0.13,0.86,0.00013,0.00012,0.0021,2.2e-06,0.539,5971.0,1.0,1.0,1.0,0.0,1.674e-05,0.9923521999999999,0.6581157951641877,0,0.6606315896878756
7537945,K06039.01,1.0,0.89,2.9e-105,1.3000000000000001e-123,4e-40,2.1e-22,4.4e-16,0.89,0.396,5539.0,0.0,1.0,0.0,0.0,1.0,0.8900000000000005,0.6622899644805788,1,0.6606315896878756
4473613,K04803.01,0.025,1.0,8.500000000000001e-12,2.2000000000000003e-12,0.0049,4.9e-05,1.5e-05,0.02,0.013,5523.0,1.0,0.78,1.0,2.8e-12,0.000156,0.0249640000107,0.33989887432024,0,0.6606315896878756
4647662,K04806.01,0.028,0.97,6.4e-48,9.6e-50,5.2e-98,5.1e-14,8.9e-19,2.3999999999999997e-19,0.006,6419.0,0.0,1.0,0.0,0.0,0.0003956,5.1001129999999996e-14,0.34254411900545617,0,0.6606315896878756
9419020,K04808.01,0.2,1.0,1.9e-10,1.2e-08,0.024,2.4e-06,6e-06,0.18,0.015,3935.0,0.0045,0.42,0.0045,0.0,0.9955,0.20400841219,0.4004357906464872,0,0.6606315896878756
4270799,K04810.01,0.07,1.0,0.00022,0.0056,0.026,0.00067,0.0037,0.034,0.028,5566.0,0.25,0.64,0.75,0.25,0.0001745,0.07019,0.6047644244808553,0,0.6606315896878756
8811490,K04811.01,0.0046,1.0,5.9e-24,1.0000000000000001e-23,0.0037,4.4e-06,4.8e-08,0.00028,0.014,5582.0,1.0,1.0,1.0,6.3e-18,3.339e-05,0.003984448,0.3331881590439075,0,0.6606315896878756
5016163,K05115.01,0.88,1.0,8e-36,2e-53,1.8e-91,0.001,0.86,0.011,0.655,5896.0,1.0,1.0,0.0,0.0,1.447e-06,0.872,0.289481835409576,0,0.6606315896878756
5113146,K05127.01,0.99,1.0,0.087,0.9,0.00086,0.001,0.0033,3.6e-05,0.456,6115.0,1.0,1.0,1.0,0.0,6.071e-06,0.992196,0.6580644121384025,0,0.6606315896878756
5130563,K05128.01,1.0,1.0,7.2e-08,2.4e-07,0.00072,0.00034,0.015,0.98,0.226,6121.0,4.3e-99,1.0,1.0,4.3e-99,0.000983,0.996060312,0.9939649230212089,1,0.6606315896878756
5131276,K05129.01,0.0,,,,,,,,0.008,3585.0,1.0,1.0,1.0,1.8e-48,3.346e-05,0.0,0.33167495854063017,0,0.6606315896878756
5174677,K05131.01,0.85,1.0,0.043,0.8,0.0032,0.00028,0.0031,0.00017,0.112,6044.0,1.0,1.0,1.0,0.0,7.559e-05,0.84975,0.6112880950157887,0,0.6606315896878756
5179609,K05132.01,1.0,1.0,7.7e-07,1.0,2.2e-05,5.3e-05,0.0024,1.4e-16,0.104,4834.0,1.0,1.0,1.0,0.0,5.844e-07,1.0024757700000002,0.661446010646571,1,0.6606315896878756
5199426,K05138.01,1.0,1.0,0.097,0.9,0.00037,2.8e-05,4.7e-05,2.9e-10,0.324,5882.0,1.0,1.0,1.0,0.0,8.736e-07,0.99744500029,0.6606315896878756,1,0.6606315896878756
5263802,K05145.01,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,8.522e-06,0.0,0.33167495854063017,0,0.6606315896878756
9049697,K05607.01,1.0,0.0,8.5e-224,2e-99,4.6e-74,4.5e-51,2.0000000000000002e-39,3.1e-08,0.01,4314.0,0.0,1.0,0.0,0.0,0.0,3.1e-08,0.6622899644805788,1,0.6606315896878756
9101279,K05614.01,0.0,,,,,,,,,,1.0,1.0,0.0,0.0,6.461e-07,0.0,0.0,0,0.6606315896878756
9108058,K05615.01,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,5.264e-06,0.0,0.33167495854063017,0,0.6606315896878756
9116075,K05617.01,0.044,1.0,4e-10,9.4e-15,0.024,0.0003,8e-05,0.019,0.011,4770.0,6.7e-96,1.0,1.4e-12,6.7e-96,1.0,0.0433800004000094,0.3478074251042765,0,0.6606315896878756
9141355,K05622.01,0.0011,1.0,0.00011,0.00036,0.00033,2e-05,3.9e-05,4.2e-05,0.039,5348.0,1.0,1.0,1.0,0.0,3.421e-06,0.0009010000000000001,0.3320368108348921,0,0.6606315896878756
9147012,K05625.01,0.038,0.96,8.5e-16,1.3999999999999999e-45,0.0015,9e-14,1.2e-07,1.1e-05,0.041,4927.0,1.0,1.0,1.0,0.0,1.674e-05,0.00151112000009085,0.3441753105242255,0,0.6606315896878756
9166700,K05632.01,0.0043,1.0,0.0023,0.002,5.4e-07,3.1e-14,2.5e-11,1.1e-09,0.019,6727.0,0.88,0.94,0.88,3.7e-10,0.1171,0.004300541125031001,0.3332886551590747,0,0.6606315896878756
9180282,K05636.01,1.0,1.0,0.00015,0.0023,0.079,0.061,0.42,0.44,0.012,6825.0,3.3e-17,0.88,2.3e-08,3.3e-17,1.0,1.00245,0.6630959158554136,1,0.6606315896878756
9268456,K05647.01,0.71,0.29,2.7e-109,0.0,1.1e-32,2.6e-81,1.7e-132,4.8e-08,0.02,4989.0,0.0,0.99,1.0,0.0,2.577e-06,4.8e-08,0.8985674999885077,1,0.6606315896878756
9282853,K05651.01,0.22,0.8,8.1e-26,3.6e-31,0.017,2.2e-09,5.800000000000001e-13,0.0072,0.02,5071.0,1.0,0.91,1.0,0.0,0.0001603,0.024200002200580002,0.40404541739302413,0,0.6606315896878756
7624297,K06040.01,0.98,1.0,0.16,0.82,0.00021,0.00013,0.00056,2.1e-08,0.441,5341.0,1.0,1.0,1.0,0.0,8.002e-06,0.980900021,0.6543485249410524,0,0.6606315896878756
7695093,K06041.01,0.97,1.0,0.12,0.84,0.00033,0.00014,2.5e-05,2.8e-13,0.335,5933.0,1.0,0.81,1.0,2.3e-101,2.906e-06,0.9604950000002801,0.6507628907534583,0,0.6606315896878756
7749318,K06042.01,0.0,,,,,,,,,,1.0,1.0,1.0,0.0,5.628e-07,0.0,0.33167495854063017,0,0.6606315896878756
7777397,K06043.01,1.0,1.0,0.054,0.26,0.35,0.013,0.14,0.19,0.01,7219.0,1.1e-101,1.0,1.0,1.1e-101,1.404e-06,1.007,0.9962676194392396,1,0.6606315896878756
7830321,K06044.01,1.0,1.0,0.0024,0.88,0.09,0.0014,0.021,0.0046,0.326,5295.0,1.0,1.0,1.0,0.0,1.96e-06,0.9994,0.6606315896878756,1,0.6606315896878756
7841986,K06045.01,0.05,1.0,0.00046,0.013,0.029,0.003,0.0052,8.3e-09,0.085,6333.0,1.7e-101,1.0,1.0,1.7e-101,2.377e-06,0.050660008299999996,0.681673237538223,1,0.6606315896878756
7877820,K06046.01,1.0,1.0,0.0076,0.0058,0.037,0.17,0.63,0.16,0.388,6182.0,2e-100,0.94,1.0,2e-100,9.45e-06,1.0104,0.9973860719851403,1,0.6606315896878756
7914906,K06047.01,1.0,1.0,0.1,0.89,3.9e-05,4.1e-06,5.8e-05,6.6e-16,0.418,7473.0,1.0,1.0,1.0,0.0,7.974e-07,0.9901011000000006,0.6606315896878756,1,0.6606315896878756
8019043,K06048.01,0.99,1.0,0.2,0.79,8.7e-06,7.3e-06,4.6e-05,4.4e-21,0.299,6708.0,1.0,1.0,1.0,0.0,4.202e-06,0.990062,0.6573624186875343,0,0.6606315896878756
8019043,K06048.02,1.0,0.86,0.85,6.8e-28,2.9999999999999995e-95,0.0056,1.8e-19,7.8e-210,0.007,6708.0,2.6e-95,0.95,2.6e-95,0.0,1.0,0.8556,0.6622899644805788,1,0.6606315896878756
